restaurant_id,online_order,book_table
26610,No,No
7655,No,No
40813,No,No
17589,Yes,No
19984,Yes,No
648,Yes,No
38111,Yes,No
16960,No,No
4882,No,No
39928,Yes,Yes
36979,Yes,No
28269,No,No
8422,Yes,No
43906,No,No
8473,Yes,No
42421,Yes,No
28704,Yes,No
49396,Yes,No
46984,Yes,No
21482,Yes,No
19544,Yes,No
48503,No,No
49949,Yes,No
5184,Yes,Yes
39756,Yes,No
25208,Yes,No
23326,No,No
12614,No,No
29468,Yes,No
49015,Yes,No
40753,Yes,No
38677,Yes,Yes
29304,No,No
3876,Yes,No
28274,Yes,No
48169,No,No
24178,Yes,No
43509,No,No
36936,No,No
45326,No,No
480,Yes,No
6067,No,Yes
48272,Yes,No
681,No,No
30554,Yes,No
47673,Yes,No
1628,No,No
23106,No,No
1888,No,No
37736,Yes,Yes
14677,Yes,No
12286,Yes,No
14410,Yes,No
4704,Yes,No
14668,Yes,No
904,Yes,No
4065,Yes,No
248,Yes,No
25277,Yes,No
25929,Yes,No
50560,Yes,No
40592,Yes,No
18476,Yes,No
40416,No,No
31551,No,No
11656,No,No
36937,Yes,No
20322,Yes,No
38773,Yes,No
42477,Yes,No
32317,Yes,No
17088,Yes,No
21263,No,No
42097,No,No
9540,No,No
25228,Yes,Yes
35667,Yes,No
19234,Yes,No
11230,Yes,No
35204,Yes,No
20984,Yes,No
32596,Yes,No
21970,Yes,No
26539,Yes,No
46715,No,No
37271,Yes,No
39100,No,No
35628,Yes,No
14362,No,No
35194,Yes,No
31670,No,No
24983,Yes,No
26432,No,No
39771,Yes,Yes
19766,Yes,No
22444,No,Yes
51539,No,No
20436,Yes,No
44649,No,No
28921,Yes,Yes
42970,No,No
17996,Yes,No
10847,Yes,No
50454,Yes,No
8320,No,No
19842,Yes,No
15850,Yes,No
5492,Yes,No
39969,Yes,No
5975,Yes,No
16973,Yes,Yes
5556,Yes,Yes
4096,Yes,No
38918,No,No
51433,Yes,No
16204,Yes,No
4140,Yes,No
22512,No,No
45431,No,No
14592,No,No
1135,Yes,Yes
31952,Yes,No
4682,Yes,No
34173,No,No
19583,Yes,No
3640,Yes,No
3147,No,No
5487,Yes,No
15659,No,Yes
48760,No,Yes
31907,No,No
11805,Yes,No
24742,Yes,No
46701,No,No
48319,No,No
19646,Yes,No
26964,Yes,No
16059,No,No
48067,No,No
29207,No,Yes
1822,Yes,No
36097,Yes,No
12280,No,No
22689,No,No
31776,Yes,No
19364,No,No
1481,Yes,No
42466,Yes,No
50342,Yes,No
7408,Yes,No
5731,No,No
30564,No,No
7198,No,Yes
22245,Yes,No
8083,No,No
30187,Yes,No
44011,Yes,No
21997,Yes,No
1734,No,No
50899,Yes,No
2528,Yes,Yes
36026,No,No
29377,Yes,No
24471,No,No
25817,No,No
42026,No,No
45238,Yes,No
16680,Yes,No
19529,Yes,No
27905,No,No
29073,No,No
18206,Yes,Yes
51569,No,No
1657,No,No
36120,No,No
23123,No,No
24707,No,No
49321,Yes,No
23345,No,No
17537,Yes,Yes
43100,Yes,No
41970,No,No
13963,Yes,No
14245,No,No
24948,No,No
25991,Yes,No
2394,Yes,No
7338,Yes,No
4324,No,No
18734,No,No
20202,Yes,No
5770,Yes,No
24621,No,No
34726,No,Yes
38475,Yes,No
36372,Yes,No
4554,Yes,Yes
38009,Yes,No
13413,Yes,No
38631,Yes,Yes
12809,No,No
30119,Yes,No
45919,Yes,No
3886,Yes,No
2139,No,No
44829,Yes,No
9736,Yes,No
50703,No,No
33558,No,No
22587,No,No
33298,Yes,No
49243,No,No
19573,Yes,No
10282,Yes,Yes
45715,Yes,No
29393,Yes,No
4959,Yes,Yes
44046,Yes,No
5199,Yes,No
31906,No,No
50192,Yes,No
19408,No,No
8964,Yes,No
44118,Yes,No
33622,Yes,No
26776,Yes,No
13007,No,No
44661,No,No
7873,Yes,No
20771,No,No
6680,Yes,Yes
51574,No,No
8049,No,No
38585,Yes,Yes
14441,No,No
667,No,No
5859,No,No
8715,Yes,No
1440,Yes,No
15099,Yes,No
14608,No,No
16049,No,No
36154,No,No
14145,Yes,No
23868,No,No
15069,Yes,No
45966,No,No
32695,Yes,No
45301,Yes,No
42708,No,No
29625,Yes,No
6042,Yes,Yes
12538,No,No
18200,No,No
43899,No,Yes
33378,No,No
10330,No,No
26205,Yes,No
4592,Yes,No
22306,Yes,No
39028,No,No
42888,No,No
21430,Yes,No
19694,Yes,No
16662,Yes,No
8233,Yes,No
4907,No,No
36600,No,Yes
5870,Yes,No
20574,Yes,No
38365,No,No
21677,No,No
12237,Yes,No
14101,No,Yes
41500,Yes,No
48058,Yes,Yes
23617,Yes,No
44387,No,No
26462,No,No
24611,No,No
21491,No,No
48276,No,Yes
50172,Yes,No
40234,No,No
3268,Yes,No
32475,Yes,No
8551,Yes,No
351,Yes,No
4694,No,No
47740,Yes,No
40434,No,No
46276,No,No
8464,Yes,No
46433,Yes,No
35263,Yes,Yes
49602,No,No
2414,Yes,No
44710,No,No
12325,Yes,No
10240,No,No
11733,Yes,No
49910,Yes,No
13501,Yes,No
36472,Yes,No
46959,No,Yes
1755,No,No
31882,Yes,No
3517,Yes,No
24347,No,No
35928,No,No
36180,No,No
48222,No,Yes
20709,No,No
39977,No,No
48664,No,No
2641,Yes,No
3614,No,No
11953,No,No
10252,No,No
28004,No,No
44006,Yes,No
6056,Yes,Yes
51170,Yes,No
43178,No,Yes
30510,Yes,No
24775,Yes,No
32917,Yes,Yes
36467,Yes,No
19277,Yes,No
12791,No,No
48995,Yes,No
6485,No,No
12371,Yes,No
8114,No,No
6140,No,Yes
43029,Yes,Yes
6455,No,No
19825,Yes,No
16376,No,No
48153,No,No
22244,Yes,No
43625,No,No
45895,No,No
33200,Yes,No
30895,Yes,No
9448,Yes,No
25424,Yes,No
43140,No,No
28259,No,No
23301,No,No
47548,Yes,No
8217,Yes,No
14638,Yes,No
22364,Yes,No
38373,No,No
47126,No,No
38563,No,No
26993,Yes,No
47263,No,No
50651,Yes,No
29594,Yes,No
47571,Yes,No
13656,Yes,No
12467,No,No
26750,Yes,No
32628,Yes,No
3518,No,Yes
26527,Yes,No
32342,Yes,No
46086,No,Yes
25304,Yes,No
49205,Yes,No
46317,No,No
4924,Yes,No
46256,Yes,No
39016,No,No
42539,Yes,No
36956,Yes,No
36444,Yes,Yes
35856,No,No
14494,No,No
34691,No,Yes
29883,Yes,No
19349,No,Yes
38887,No,No
10279,Yes,No
28570,No,No
6010,No,No
27534,Yes,No
42654,Yes,No
29542,Yes,No
32837,Yes,No
19585,Yes,No
8592,Yes,No
1354,Yes,No
31834,Yes,No
49941,Yes,No
29552,Yes,No
3397,No,No
9936,Yes,No
18034,Yes,Yes
15374,Yes,No
44159,Yes,Yes
2223,Yes,No
18093,No,No
45127,Yes,No
27474,Yes,No
15671,Yes,No
25338,Yes,No
46556,No,No
26871,Yes,No
14217,No,No
27586,Yes,No
28034,No,No
31989,No,Yes
20728,No,No
32913,Yes,No
7451,Yes,No
49390,Yes,Yes
24265,Yes,No
9573,No,No
22416,Yes,No
38992,Yes,No
32561,No,No
4352,No,No
11870,Yes,No
41165,No,No
28020,No,No
9038,Yes,No
16626,Yes,No
21986,Yes,No
10237,Yes,No
46271,Yes,No
3122,No,No
1559,No,No
31098,Yes,No
15527,No,No
4377,Yes,No
4596,No,No
8586,No,No
13798,No,No
48208,Yes,Yes
11109,Yes,No
41002,Yes,No
28592,Yes,No
15567,No,No
40709,Yes,No
7065,Yes,No
6942,Yes,No
15836,No,No
7613,Yes,No
26393,No,No
26287,Yes,No
27293,Yes,No
4037,Yes,No
8789,Yes,No
28625,No,No
36437,Yes,No
16476,Yes,No
2377,No,No
34765,Yes,No
9789,No,No
13242,No,Yes
27620,Yes,No
5898,Yes,No
43202,No,No
13709,No,No
50104,Yes,Yes
31305,Yes,Yes
13331,No,Yes
12754,No,Yes
25899,No,No
4687,Yes,No
33949,Yes,Yes
17561,Yes,Yes
7504,Yes,Yes
10706,No,No
46119,No,Yes
49629,Yes,No
31282,No,Yes
35422,Yes,No
42081,Yes,No
32326,Yes,No
50937,Yes,No
32933,Yes,No
42212,No,No
47687,Yes,No
16572,Yes,No
37505,No,No
29559,Yes,No
30147,Yes,No
26171,Yes,Yes
43668,No,No
51036,No,Yes
35336,Yes,Yes
7352,Yes,No
45520,No,No
12400,No,No
50653,Yes,No
23785,No,No
51395,Yes,No
24628,Yes,No
35370,Yes,No
28029,No,No
27400,Yes,No
18860,Yes,Yes
21987,Yes,No
9071,Yes,No
51192,No,No
20455,Yes,No
13393,Yes,No
10123,Yes,No
51293,No,No
48242,No,Yes
27363,Yes,No
366,Yes,No
40649,Yes,No
6945,Yes,No
16591,Yes,No
916,No,No
9889,Yes,No
9871,No,No
46791,No,No
1062,Yes,No
30008,Yes,No
23110,Yes,No
15620,Yes,Yes
27075,Yes,No
4262,Yes,No
50869,No,No
46622,No,No
43910,No,No
15638,Yes,No
35572,Yes,No
23881,No,Yes
39912,No,No
49789,Yes,No
32233,Yes,No
33764,No,No
47756,No,No
44964,Yes,No
33050,Yes,No
47042,Yes,No
23091,Yes,No
35677,Yes,No
50874,No,No
20492,Yes,No
48702,No,No
45589,Yes,No
22286,Yes,No
10411,No,Yes
16619,Yes,No
37171,No,No
40430,No,No
50088,Yes,No
18745,No,No
30583,No,No
20774,No,No
24186,Yes,No
40727,Yes,No
41490,Yes,No
14796,Yes,No
15537,Yes,No
9085,Yes,Yes
1359,Yes,No
31750,Yes,No
24325,No,No
14803,Yes,No
24857,No,No
15609,No,No
45075,Yes,No
26711,Yes,No
40208,Yes,No
37551,No,Yes
27829,Yes,No
48157,Yes,No
8705,Yes,No
49834,Yes,Yes
41684,No,No
34166,No,No
37514,Yes,No
21862,Yes,Yes
3598,No,No
16425,Yes,Yes
46966,Yes,Yes
41340,Yes,No
37568,No,Yes
8790,Yes,No
6284,No,Yes
24734,Yes,No
33697,Yes,No
18334,No,No
22277,Yes,No
19362,No,No
7411,Yes,No
39714,Yes,No
17319,No,No
35464,Yes,No
5984,No,No
6505,No,No
2804,Yes,No
13410,No,No
29353,Yes,No
37860,Yes,No
29358,Yes,No
44047,Yes,No
4102,Yes,Yes
35980,Yes,No
13799,No,No
21883,Yes,No
40650,Yes,No
51241,Yes,No
1279,Yes,No
40214,Yes,No
16338,No,No
7738,No,No
2710,Yes,No
14963,Yes,No
7209,No,No
12028,No,No
15994,Yes,No
26794,Yes,No
28,No,No
11024,Yes,No
6805,No,No
484,Yes,No
9290,Yes,No
15246,Yes,No
22191,Yes,No
27861,No,No
29243,Yes,Yes
51625,No,No
6877,Yes,No
7826,Yes,No
31315,Yes,Yes
16902,Yes,No
50229,No,No
20625,Yes,No
13053,No,No
3999,Yes,Yes
170,Yes,No
33970,Yes,Yes
26423,No,No
21071,Yes,Yes
6262,No,Yes
20000,Yes,No
48658,No,No
48470,Yes,No
45530,Yes,No
26332,No,No
30070,Yes,No
40518,No,Yes
48750,No,No
27839,No,No
13327,No,No
39110,No,No
13641,Yes,No
6191,Yes,No
46746,No,No
39706,Yes,No
33506,No,No
11726,Yes,No
21512,No,No
32638,Yes,No
27273,Yes,No
39427,Yes,No
37776,No,No
23683,Yes,No
46455,Yes,No
30918,Yes,No
34325,Yes,No
30729,No,No
16980,No,No
48041,No,No
25302,Yes,No
16280,Yes,Yes
4958,Yes,Yes
41878,No,No
8922,Yes,No
34288,No,No
19064,Yes,No
36478,No,No
45596,No,No
36419,No,No
21427,Yes,No
23786,No,No
847,No,No
46947,Yes,No
33333,No,Yes
37913,Yes,No
21370,Yes,No
11334,No,No
45918,Yes,Yes
11871,Yes,No
617,No,No
2233,Yes,No
36783,Yes,No
31771,Yes,No
32077,Yes,No
35297,Yes,No
42250,No,No
51489,No,No
11328,No,No
45299,Yes,No
15700,Yes,No
24042,Yes,No
29191,Yes,No
22449,Yes,No
29864,Yes,No
27766,No,No
11030,Yes,No
2334,No,No
44593,Yes,No
44378,Yes,No
48734,No,No
14399,No,No
38430,No,No
32905,Yes,No
31325,Yes,No
16558,Yes,No
22387,Yes,No
17034,Yes,No
33090,No,No
31022,Yes,No
51549,No,No
27325,Yes,No
8240,Yes,No
30108,Yes,No
47209,No,Yes
43396,No,No
12300,Yes,No
4046,Yes,No
21007,No,No
17693,Yes,No
38415,Yes,No
48510,Yes,No
33680,Yes,No
26796,Yes,No
34874,Yes,No
12471,No,No
10276,Yes,No
34426,No,No
16023,Yes,No
25742,No,No
48982,Yes,No
24959,No,No
41066,No,No
11703,Yes,No
50377,Yes,No
1046,Yes,No
41399,Yes,No
20834,Yes,No
31649,Yes,No
28780,No,No
8675,Yes,No
30809,Yes,No
18415,No,No
4683,Yes,No
16900,Yes,No
37974,Yes,No
9258,Yes,No
5816,Yes,No
5699,No,No
38570,No,Yes
43322,Yes,No
4480,Yes,No
20060,Yes,No
27812,No,No
22303,Yes,No
37158,Yes,No
15914,Yes,Yes
25074,No,No
26773,Yes,No
6618,Yes,No
37757,Yes,No
10943,No,Yes
33471,No,No
40223,No,No
35662,Yes,No
26665,Yes,No
39718,Yes,No
7444,Yes,No
40489,No,Yes
47608,Yes,No
7255,No,No
41541,No,Yes
35621,No,No
27432,Yes,No
